nombre,direccion,codigo_postal,puntuacion_media,numero_reviews,tipo_negocio,latitud,longitud,categoria_negocio,categoria_id,density_500m,density_1000m,density_2000m,ratio_500m_2km,dist_city_center_km,local_density_1km,cluster_zone,dist_city_center_km^2,dist_city_center_km density_1000m,density_1000m^2,valoracion,puntuacion_std,reviews_std,reviews_bin,valoracion_norm,valoracion_por_cercania
Rafael del Pino Foundation,"Calle de Rafael Calvo, 39, Madrid",28006,4.6,214.0,"point_of_interest, establishment",40.4343151,-3.689215099999999,Otros / No categorizado,7,52,150,469,0.1106382978723404,2.3059232789356345,150,0,5.317282168337268,345.8884918403452,22500.0,4.599999997661938,0.7825651396936505,-0.2073744035607468,muchos,0.9143527658318384,1.9119479153537056
Restaurante Milos - La Parrilla Griega,"Calle de Francisco Silvela, 30, Madrid",28006,4.4,2038.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",40.4321534,-3.671916,Restauración,9,29,100,375,0.077127659574468,3.193563816999236,100,0,10.19884985324673,319.3563816999236,10000.0,4.4,0.482156056754623,-0.000517718005828,muchos,0.8665901426909144,1.335938893089018
Gilmar - Barrio de Salamanca,"Calle de Diego de León, 15, Madrid",28006,4.4,37.0,"real_estate_agency, finance, point_of_interest, establishment",40.435125,-3.6838235,Comercio / Servicios,2,31,135,440,0.0702947845804988,2.6478873918932644,135,0,7.011307640147314,357.4647979055907,18225.0,4.291216483530507,0.482156056754623,-0.2274476674550564,pocos,0.8445442559475198,1.5616420440627683
"Crowne Plaza Madrid Centre Retiro, an IHG Hotel","Calle del Pez Volador, 1, Madrid",28007,4.2,5000.0,"lodging, point_of_interest, establishment",40.4130323,-3.669223,Alojamiento,1,7,56,247,0.0282258064516129,2.9571353721415723,56,0,8.744649609170875,165.59958083992805,3136.0,4.2,0.1817469738155942,0.3353975794797362,muchos,0.7934601832487392,1.3738351393506767
Hotel Catalonia El Retiro,"Avenida de la Ciudad de Barcelona, 113, Madrid",28007,4.5,1765.0,"lodging, point_of_interest, establishment",40.398902,-3.670035,Alojamiento,1,21,44,175,0.1193181818181818,3.48337125586624,44,1,12.133875306195147,153.26833525811458,1936.0,4.5,0.6323605982241368,-0.0314781758767123,muchos,0.8967300916243696,1.2558006633092151
Consejería de Políticas Sociales y Familia,"1, Calle de O'Donnell, 50, Madrid",28007,2.9,256.0,"local_government_office, point_of_interest, establishment",40.42097079999999,-3.6716534,Administración / Localidad,0,33,76,328,0.1003039513677811,2.7606228875827035,76,0,7.621038727445463,209.80733945628543,5776.0,2.8999999999778963,-1.7709120652880916,-0.2026112561959954,muchos,0.6875665727785815,1.013765223149867
Hospital Beata María Ana,"Calle del Doctor Esquerdo, 83, Madrid",28007,2.6,1599.0,"hospital, health, point_of_interest, establishment",40.418121,-3.6681229,Salud,10,10,49,284,0.0350877192982456,3.023898353516817,49,0,9.143961252401718,148.17101932232404,2401.0,2.6,-2.221525689696634,-0.0503039487945393,muchos,0.3520677723635245,0.8322934057931098
El Retiro Park,Madrid,28007,4.8,199033.0,"park, tourist_attraction, point_of_interest, establishment",40.415258,-3.6834657,Naturaleza / Recreación,6,4,106,543,0.0073529411764705,1.730002437399196,106,-1,2.992908433407159,183.3802583643148,11236.0,4.8,1.0829742226326793,22.340344546737168,muchos,0.973672337166024,2.6229473261367735
Clínica ASISA Dental,"Calle de Cavanilles, 60, Madrid",28007,4.6,780.0,"dentist, health, point_of_interest, establishment",40.404158,-3.6726167,Salud,10,15,56,228,0.0655021834061135,2.991081059310936,56,1,8.946565903368631,167.50053932141242,3136.0,4.6,0.7825651396936505,-0.143185322407192,muchos,0.8920112953939348,1.4881524980213336
Pacific,"Avenida del Mediterráneo, 6, Madrid",28007,4.1,516.0,"bar, night_club, point_of_interest, establishment",40.4071571,-3.677339999999999,Restauración,9,21,49,285,0.0734265734265734,2.483600688821745,49,1,6.1682723815158464,121.6964337522655,2401.0,4.1,0.0315424323460791,-0.1731251058427723,muchos,0.7828371102745026,1.5869325386616964
Kapital,"Calle de Atocha, 125, Madrid",28007,3.7,9427.0,"night_club, point_of_interest, establishment",40.4097611,-3.6931083,Otros / No categorizado,7,47,163,555,0.0845323741007194,1.196649122640022,163,0,1.4319691227151343,195.0538069903236,26569.0,3.7,-0.569275733531977,0.8374559933786537,muchos,0.721646486515524,2.853509045274078
Taberna Laredo,"Calle del Doctor Castelo, 30, Madrid",28007,4.5,3308.0,"bar, restaurant, food, point_of_interest, establishment",40.4201583,-3.6751321,Restauración,9,34,91,370,0.091644204851752,2.455472916048005,91,0,6.029347241445293,223.44803536036844,8281.0,4.5,0.6323605982241368,0.1435107856426077,muchos,0.8945078201630516,1.7609265086476331
Hotel NH Madrid Nacional,"Paseo del Prado, 48, Madrid",28007,4.3,3957.0,"lodging, point_of_interest, establishment",40.409962,-3.692673999999999,Alojamiento,1,47,155,557,0.0842293906810035,1.21054279253384,155,0,1.465413852555628,187.63413284274523,24025.0,4.3,0.3319515152851079,0.217112753255076,muchos,0.8278834860406158,3.281083246191648
PCBox,"Trabajaremos todo el Verano 2025, Whatsapp : 684393361 PREFERENTE, Avenida de la Ciudad de Barcelona, 37, Local 10, Madrid",28007,3.7,151.0,"electronics_store, store, point_of_interest, establishment",40.40385879999999,-3.679361900000001,Comercio / Servicios,2,16,63,233,0.0683760683760683,2.520282327748602,63,1,6.351823011561912,158.77778664816194,3969.0,3.6999989758700966,-0.569275733531977,-0.2145191246078739,normal,0.7148739752276693,1.412061187715298
Eurostars Madrid Gran Vía,"Calle de Leganitos, 13, Madrid",28008,4.1,1386.0,"lodging, point_of_interest, establishment",40.4212153,-3.7099122,Alojamiento,1,89,246,505,0.1758893280632411,0.7132853104241682,246,0,0.508775934066902,175.46818636434537,60516.0,4.1,0.0315424323460791,-0.0744599104300643,muchos,0.7590368804568622,5.041281266793874
Vincci Capitol Hotel,"Gran Vía, 41, Madrid",28008,4.4,2646.0,"lodging, point_of_interest, establishment",40.420444,-3.706584,Alojamiento,1,144,301,539,0.2666666666666666,0.4687524750385178,301,0,0.2197288828547362,141.09449498659387,90601.0,4.4,0.482156056754623,0.0684345105124781,muchos,0.8623067888324928,7.736230070386978
Espahotel Gran Vía,"Gran Vía, 65, Madrid",28008,4.2,1600.0,"lodging, point_of_interest, establishment",40.4226029,-3.7099818,Alojamiento,1,82,218,496,0.1649899396378269,0.8307910031715241,218,0,0.6902136909507474,181.11243869139224,47524.0,4.2,0.1817469738155942,-0.05019054052395,muchos,0.7934601832487392,4.5122911434351645
Hotel Príncipe Pío,"Cuesta de San Vicente, 14, Madrid",28008,4.3,2429.0,"lodging, point_of_interest, establishment",40.4211673,-3.714677,Alojamiento,1,45,156,425,0.1056338028169014,1.0410073598918703,156,0,1.083696323349042,162.39714814313177,24336.0,4.3,0.3319515152851079,0.0438249157945958,muchos,0.8278834860406158,3.7685997050952382
La Chocita Del Loro,"Gran Vía, 70, Madrid",28008,4.5,5100.0,"point_of_interest, establishment",40.4227462,-3.709489,Otros / No categorizado,7,84,233,503,0.1666666666666666,0.8179899162861777,233,0,0.669107503145868,190.5916504946794,54289.0,4.5,0.6323605982241368,0.3467384065386682,muchos,0.8929409574639112,4.902014630188109
Restaurante Con 2 Fogones,"Calle de San Bernardino, 9, Madrid",28008,4.3,1675.0,"restaurant, bar, food, point_of_interest, establishment",40.425233,-3.710674999999999,Restauración,9,42,178,483,0.0867768595041322,1.1036335955254892,178,0,1.2180071131725192,196.44678000353707,31684.0,4.3,0.3319515152851079,-0.041684920229751,muchos,0.8386724652187771,3.5725157689061353
Vitium Urban Suites,"Gran Vía, 61, 5ta Planta, Madrid",28008,4.0,828.0,"lodging, point_of_interest, establishment",40.42231470000001,-3.7095801,Alojamiento,1,86,230,507,0.1692913385826771,0.7845064363538453,230,0,0.61545034868061,180.4364803613844,52900.0,4.0,-0.1186621091234345,-0.1377417254189046,muchos,0.7246135776649855,4.522296091466549
MuchoMadrid,"Gran Vía, 59, 7 Derecha, Madrid",28008,4.1,291.0,"lodging, point_of_interest, establishment",40.42201719999999,-3.7090772,Alojamiento,1,96,244,512,0.1871345029239766,0.7322053405867651,244,0,0.5361246607837807,178.6581031031707,59536.0,4.099999999999056,0.0315424323460791,-0.1986419667253692,muchos,0.7590368804565374,4.926668695863282
Jardines de Sabatini Apartosuites,"Cuesta de San Vicente, 16, Planta Ático, Madrid",28008,4.6,1351.0,"lodging, point_of_interest, establishment",40.4209608,-3.714914299999999,Alojamiento,1,43,150,424,0.1011764705882353,1.0484863517746283,150,0,1.0993236298576696,157.2729527661943,22500.0,4.6,0.7825651396936505,-0.0784291999006905,muchos,0.931153394416246,4.00527180222223
Suites Viena Plaza de España,"Calle de Juan Álvarez Mendizábal, 17, Madrid",28008,4.5,959.0,"lodging, point_of_interest, establishment",40.4248194,-3.7150606,Alojamiento,1,24,109,402,0.0595533498759305,1.3053110103364398,109,0,1.7038368337055372,142.27890012667194,11881.0,4.5,0.6323605982241368,-0.1228852419717038,muchos,0.8967300916243696,3.2021381508443976
Restaurante Casa Mono,"Calle del Tutor, 37, Madrid",28008,4.0,3292.0,"restaurant, food, point_of_interest, establishment",40.42921399999999,-3.7166635,Restauración,9,10,49,357,0.0279329608938547,1.7581639143370704,49,0,3.0911403496770493,86.15003180251645,2401.0,4.0,-0.1186621091234345,0.1416962533131785,muchos,0.7549194328023656,2.1526626198782166
Espahotel Plaza España,"Plaza de España, 7, Madrid",28008,4.0,1277.0,"lodging, point_of_interest, establishment",40.42246149999999,-3.7121006,Alojamiento,1,74,189,473,0.1561181434599156,0.9434374208044578,189,0,0.8900741669741676,178.30967253204253,35721.0,4.0,-0.1186621091234345,-0.0868214119243002,muchos,0.7246135776649855,3.8334833697224737
Novotel Madrid Center,"Calle de O'Donnell, 53, Madrid",28009,4.4,9113.0,"lodging, point_of_interest, establishment",40.42163979999999,-3.6722838,Alojamiento,1,32,84,342,0.0932944606413994,2.7217430954651585,84,0,7.407885477712263,228.62642001907332,7056.0,4.4,0.482156056754623,0.8018457964136074,muchos,0.8623067888324928,1.5593198427848618
Restaurante Fathe Pur,"Calle de Ibiza, 42, Madrid",28009,4.4,1690.0,"restaurant, food, point_of_interest, establishment",40.4179938,-3.673506100000001,Restauración,9,30,66,341,0.087719298245614,2.568036774859857,66,0,6.5948128770326155,169.49042714075057,4356.0,4.4,0.482156056754623,-0.0399837961709112,muchos,0.8665901426909144,1.649152680900029
ING,"Calle de O'Donnell, 46, Madrid",28009,2.7,621.0,"bank, atm, finance, point_of_interest, establishment",40.4211941,-3.6732492,Comercio / Servicios,2,35,84,342,0.1020408163265306,2.6320393739320087,84,0,6.9276312659284,221.09130741028872,7056.0,2.7,-2.0713211482271197,-0.1612172374308938,muchos,0.4955466612687603,0.9882727261408766
VP Jardín de Recoletos,"Calle de Gil de Santivañes, 6, Madrid",28009,4.5,672.0,"parking, lodging, restaurant, food, point_of_interest, establishment",40.4223075,-3.689168100000001,Restauración,9,52,162,700,0.0741797432239657,1.3817811207348674,162,0,1.9093190656193064,223.8485415590485,26244.0,4.5,0.6323605982241368,-0.1554334156308385,muchos,0.8945078201630516,3.0368857701252745
Nuevo Teatro Alcalá,"Calle de Jorge Juan, 62, Madrid",28009,4.4,14617.0,"point_of_interest, establishment",40.42339690000001,-3.678246199999999,Otros / No categorizado,7,40,131,431,0.0925925925925925,2.2842193685548815,131,0,5.217658123681262,299.2327372806895,17161.0,4.4,0.482156056754623,1.426044917737222,muchos,0.8715291485953629,1.8454677694640655
Ilustre Colegio Notarial de Madrid,"Calle de Ruiz de Alarcón, 3, Madrid",28009,3.7,114.0,"point_of_interest, establishment",40.4175558,-3.691301499999999,Otros / No categorizado,7,35,209,633,0.0552050473186119,1.061426620303507,209,0,1.1266264702889253,221.83816364343295,43681.0,3.6999585767060825,-0.569275733531977,-0.2187152306196788,normal,0.7216376170390033,3.185701543278902
El Retiro Park,Madrid,28009,4.8,199033.0,"park, tourist_attraction, point_of_interest, establishment",40.415258,-3.6834657,Naturaleza / Recreación,6,4,106,543,0.0073529411764705,1.730002437399196,106,-1,2.992908433407159,183.3802583643148,11236.0,4.8,1.0829742226326793,22.340344546737168,muchos,0.973672337166024,2.6229473261367735
Palacio de Cristal,"Paseo de Cuba, 4, Madrid",28009,4.6,46511.0,"museum, tourist_attraction, point_of_interest, establishment",40.41363519999999,-3.681999699999999,Turismo / Atracción,11,7,80,513,0.0136186770428015,1.878867529763821,80,0,3.5301431944008033,150.30940238110568,6400.0,4.6,0.7825651396936505,5.043088299912978,muchos,0.8123739304003119,2.324561867235758
Hostal Arco Iris,"O'Donnell, 27, Calle de O'Donnell, 27, Piso 6 Derecha, Madrid",28009,4.3,126.0,"lodging, point_of_interest, establishment",40.4217635,-3.6769628,Alojamiento,1,40,104,425,0.0938967136150234,2.33798264338021,104,0,5.4661628407471134,243.1501949115418,10816.0,4.299985500334493,0.3319515152851079,-0.2173543313726069,normal,0.8278784947768548,1.763747380240844
AC Hotel Recoletos,"Calle de Recoletos, 18, Madrid",28009,4.5,587.0,"lodging, point_of_interest, establishment",40.42144649999999,-3.6895566,Alojamiento,1,50,168,706,0.0707213578500707,1.3118109337664383,168,0,1.7208479259491751,220.38423687276168,28224.0,4.5,0.6323605982241368,-0.1650731186309306,muchos,0.8967300916243696,3.187395629523048
Taberna Laredo,"Calle del Doctor Castelo, 30, Madrid",28009,4.5,3308.0,"bar, restaurant, food, point_of_interest, establishment",40.4201583,-3.6751321,Restauración,9,34,91,370,0.091644204851752,2.455472916048005,91,0,6.029347241445293,223.44803536036844,8281.0,4.5,0.6323605982241368,0.1435107856426077,muchos,0.8945078201630516,1.7609265086476331
Hotel NH Collection Madrid Colón,"Calle del Marqués de Zurgena, 4, Madrid",28010,4.6,1504.0,"lodging, point_of_interest, establishment",40.42607599999999,-3.689069999999999,Alojamiento,1,55,163,682,0.0805270863836017,1.6182434514766928,163,0,2.6187118682471993,263.7736825907009,26569.0,4.6,0.7825651396936505,-0.0610777345005246,muchos,0.931153394416246,2.6771526444908997
Sagaretxe,"Calle de Eloy Gonzalo, 26, Madrid",28010,4.0,3849.0,"bar, restaurant, food, point_of_interest, establishment",40.434241,-3.701002,Restauración,9,15,110,536,0.0279329608938547,1.9537620469046115,110,0,3.8171861359248975,214.91382515950727,12100.0,4.0,-0.1186621091234345,0.2048646600314295,muchos,0.7549194328023656,1.9476453009873849
La Fragua de Sebín,"Calle del Divino Pastor, 21, Madrid",28010,4.2,1604.0,"restaurant, food, point_of_interest, establishment",40.4275263,-3.703811299999999,Restauración,9,25,189,589,0.0423728813559322,1.1927121726918364,189,0,1.422562326887281,225.42260063875707,35721.0,4.2,0.1817469738155942,-0.0497369074415927,muchos,0.8107547877466401,3.248983098267164
Petit Palace President Castellana,"Calle del Marqués de Villamagna, 4, Madrid",28010,4.0,1522.0,"lodging, point_of_interest, establishment",40.42923569999999,-3.688395499999999,Alojamiento,1,45,177,598,0.0751252086811352,1.900660676728394,177,0,3.6125110080616367,336.41693978092576,31329.0,4.0,-0.1186621091234345,-0.0590363856299169,muchos,0.7246135776649855,1.999339541446404
La Vía Láctea,"Calle de Velarde, 18, Madrid",28010,4.2,3935.0,"bar, point_of_interest, establishment",40.4269012,-3.7029216,Restauración,9,19,211,597,0.0317725752508361,1.125662377296057,211,0,1.2671157876598107,237.514761609468,44521.0,4.2,0.1817469738155942,0.214617771302111,muchos,0.8107547877466401,3.426718546477417
U HOSTELS ALBERGUES JUVENILES SL,"Calle de Sagasta, 22, Madrid",28010,4.1,347.0,"lodging, point_of_interest, establishment",40.42795,-3.69827,Alojamiento,1,38,153,620,0.0611916264090177,1.3252560482956313,153,0,1.7563035935441524,202.7641753892316,23409.0,4.099999999999996,0.0315424323460791,-0.1922911035723673,muchos,0.7590368804568609,2.876676092624138
Museo de Cera,"Plaza de Colón, 1, Madrid",28010,4.1,9958.0,"tourist_attraction, museum, point_of_interest, establishment",40.42507459999999,-3.691512899999999,Turismo / Atracción,11,51,159,699,0.0728571428571428,1.3886917243608183,159,0,1.9284647053082231,220.8019841733701,25281.0,4.1,0.0315424323460791,0.8976757850615823,muchos,0.292298445056756,2.75409605152495
Bar Tomate,"Calle de Fernando el Santo, 26, Madrid",28010,4.2,3348.0,"bar, restaurant, food, point_of_interest, establishment",40.4279549,-3.6905347,Restauración,9,50,158,661,0.0755287009063444,1.6731628310938564,158,0,2.7994738593540087,264.3597273128293,24964.0,4.2,0.1817469738155942,0.1480471164661804,muchos,0.8107547877466401,2.3686487931900975
La Musa Malasaña,"Calle de Manuela Malasaña, 18, Madrid",28010,4.5,3977.0,"bar, restaurant, food, point_of_interest, establishment",40.42881359999999,-3.7043854,Restauración,9,21,144,580,0.036144578313253,1.3367720299851893,144,0,1.7869594601507237,192.4951723178673,20736.0,4.5,0.6323605982241368,0.2193809186668624,muchos,0.8945078201630516,3.1320208815913455
Petit Palace Santa Barbara,"Plaza de Santa Bárbara, 10, Madrid",28010,4.5,1710.0,"restaurant, lodging, food, point_of_interest, establishment",40.4264258,-3.696379599999999,Restauración,9,35,191,652,0.0535987748851454,1.241050700687488,191,0,1.540206841676905,237.04068383131025,36481.0,4.5,0.6323605982241368,-0.0377156307591248,muchos,0.8945078201630516,3.355577829900898
Hospital Universitario Vithas Madrid La Milagrosa,"Calle de Modesto Lafuente, 14, Madrid",28010,3.9,2289.0,"hospital, doctor, health, point_of_interest, establishment",40.4370011,-3.6956373,Comercio / Servicios,2,43,115,448,0.0957683741648107,2.350125338579104,115,0,5.523089107031549,270.26441393659695,13225.0,3.9,-0.2688666505929489,0.0279477579120911,muchos,0.7587397075633202,1.591755302715133
Miyama,"Paseo de la Castellana, 45, Madrid",28010,4.6,1207.0,"restaurant, food, point_of_interest, establishment",40.435713,-3.689798799999998,Restauración,9,56,138,460,0.1214750542299349,2.41398532437237,138,0,5.827325146285177,333.12997476338705,19044.0,4.6,0.7825651396936505,-0.0947599908655525,muchos,0.9224254976351888,1.829764062424833
Los Fiordos,"Casa de campo, s/n, Madrid",28011,4.0,48.0,"amusement_park, point_of_interest, establishment",40.41093739999999,-3.751797899999999,Naturaleza / Recreación,6,18,36,60,0.2950819672131147,4.115548734642323,36,4,16.93774138721603,148.15975444712365,1296.0,3.96708101180392,-0.1186621091234345,-0.2262001764785738,pocos,0.7543842097970002,0.941059221828808
Fuente de las Siete Hermanas,"Camino del Robledal, 2, Madrid",28011,4.2,24.0,"tourist_attraction, point_of_interest, establishment",40.41573959999999,-3.7463879,Turismo / Atracción,11,10,36,54,0.1818181818181818,3.607369955007289,36,4,13.01311799228929,129.8653183802624,1296.0,3.818984596184468,0.1817469738155942,-0.2289219749727175,pocos,0.0,1.0301061514042935
Cooperative Education José Ramón Otero Soc. Coop. Mad.,"Calle de Francisco Brizuela, 3, Madrid",28011,4.3,86.0,"point_of_interest, establishment",40.40941469999999,-3.7386887,Otros / No categorizado,7,12,34,71,0.1666666666666666,3.065807569585864,34,4,9.399176053729985,104.23745736591938,1156.0,4.299208345087229,0.3319515152851079,-0.2218906621961797,normal,0.8499478320899935,1.3580131611251505
The Walking Dead Experience,"Calle de Villamanín, 10, Madrid",28011,3.9,205.0,"amusement_park, point_of_interest, establishment",40.41129979999999,-3.7491164,Naturaleza / Recreación,6,20,41,56,0.3508771929824561,3.885002714580935,41,4,15.093246092301234,159.28511129781833,1681.0,3.899999995124403,-0.2688666505929489,-0.2083950779960507,muchos,0.736723343928736,0.9786693446542682
BBVA,"Paseo de Extremadura, 145, Madrid",28011,2.0,69.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.40977340000001,-3.738574700000001,Comercio / Servicios,2,9,34,69,0.1285714285714285,3.0460282039271807,34,4,9.278287819119846,103.56495893352414,1156.0,1.9979844291419029,-3.12275293851372,-0.2238186027961981,normal,0.3415753140684628,0.6350815376187101
LA CATEDRAL EVENTOS,"Metro Batán, Calle de El Greco, 27, Madrid",28011,3.5,141.0,"point_of_interest, establishment",40.4073733,-3.747159699999999,Otros / No categorizado,7,17,45,70,0.2394366197183098,3.817727781175531,45,4,14.575045411159444,171.79775015289889,2025.0,3.4999973666059527,-0.8696848164710058,-0.2156532073137671,normal,0.6788223049211269,0.8933743134025927
Cine 4D,"Paseo de la Venta, 66, Madrid",28011,3.5,11.0,"movie_theater, point_of_interest, establishment",40.4121962,-3.7512087,Otros / No categorizado,7,14,36,56,0.2456140350877192,4.046185901968801,36,4,16.371620353291082,145.66269247087683,1296.0,2.3349512070567218,-0.8696848164710058,-0.2303962824903787,pocos,0.429364848008082,0.5631564194813308
Glass Pavilion,"Pabellón De Cristal, Avenida Principal, 16, Madrid",28011,3.9,5072.0,"point_of_interest, establishment",40.414663,-3.7383356,Otros / No categorizado,7,7,22,60,0.1147540983606557,2.933407722369735,22,4,8.604880865658396,64.53496989213417,484.0,3.9,-0.2688666505929489,0.3435629749621672,muchos,0.7644701042526207,1.2856827558127506
ME Madrid Reina Victoria,"Plaza de Santa Ana, 14, Madrid",28012,4.4,2529.0,"lodging, point_of_interest, establishment",40.414601,-3.701377000000001,Alojamiento,1,128,312,568,0.2249560632688927,0.3191667408594336,312,0,0.1018674084708328,99.58002314814328,97344.0,4.4,0.482156056754623,0.0551657428535277,muchos,0.8623067888324928,10.497016034665611
Hotel Urban,"Carrera de San Jerónimo, 34, Madrid",28012,4.5,1926.0,"lodging, point_of_interest, establishment",40.4164449,-3.6986026,Alojamiento,1,122,312,598,0.2036727879799666,0.4417717079562695,312,0,0.1951622419505994,137.8327728823561,97344.0,4.5,0.6323605982241368,-0.0132194443118318,muchos,0.8967300916243696,8.306081572578591
Hotel Catalonia Plaza Mayor,"Calle de Atocha, 36, Madrid",28012,4.6,1369.0,"lodging, point_of_interest, establishment",40.4131211,-3.7008686,Alojamiento,1,93,291,551,0.1684782608695652,0.4784694868327538,291,0,0.2289330498299988,139.2346206683314,84681.0,4.6,0.7825651396936505,-0.0763878510300828,muchos,0.931153394416246,7.952018394584646
